"Plot Title: Bond Nursery"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
318,04/26/19 02:30:00 PM,30.356,21.5,,,,,
319,04/26/19 03:00:00 PM,30.558,21.5,,,,,
320,04/26/19 03:30:00 PM,30.760,21.5,,,,,
321,04/26/19 04:00:00 PM,31.064,21.5,,,,,
322,04/26/19 04:30:00 PM,31.268,32.3,,,,,
323,04/26/19 05:00:00 PM,31.574,32.3,,,,,
324,04/26/19 05:30:00 PM,31.880,32.3,,,,,
325,04/26/19 06:00:00 PM,32.086,32.3,,,,,
326,04/26/19 06:30:00 PM,32.291,32.3,,,,,
327,04/26/19 07:00:00 PM,32.291,21.5,,,,,
328,04/26/19 07:30:00 PM,32.291,10.8,,,,,
329,04/26/19 08:00:00 PM,32.086,10.8,,,,,
330,04/26/19 08:30:00 PM,31.983,10.8,,,,,
331,04/26/19 09:00:00 PM,31.778,10.8,,,,,
332,04/26/19 09:30:00 PM,31.676,10.8,,,,,
333,04/26/19 10:00:00 PM,31.472,10.8,,,,,
334,04/26/19 10:30:00 PM,31.268,10.8,,,,,
335,04/26/19 11:00:00 PM,31.166,10.8,,,,,
336,04/26/19 11:30:00 PM,30.963,10.8,,,,,
337,04/27/19 12:00:00 AM,30.760,10.8,,,,,
338,04/27/19 12:30:00 AM,30.659,10.8,,,,,
339,04/27/19 01:00:00 AM,30.457,10.8,,,,,
340,04/27/19 01:30:00 AM,30.356,10.8,,,,,
341,04/27/19 02:00:00 AM,30.154,10.8,,,,,
342,04/27/19 02:30:00 AM,30.054,10.8,,,,,
343,04/27/19 03:00:00 AM,29.953,10.8,,,,,
344,04/27/19 03:30:00 AM,29.853,10.8,,,,,
345,04/27/19 04:00:00 AM,29.752,10.8,,,,,
346,04/27/19 04:30:00 AM,29.552,10.8,,,,,
347,04/27/19 05:00:00 AM,29.452,10.8,,,,,
348,04/27/19 05:30:00 AM,29.452,10.8,,,,,
349,04/27/19 06:00:00 AM,29.352,10.8,,,,,
350,04/27/19 06:30:00 AM,29.252,10.8,,,,,
351,04/27/19 07:00:00 AM,29.152,10.8,,,,,
352,04/27/19 07:30:00 AM,29.053,10.8,,,,,
353,04/27/19 08:00:00 AM,28.953,10.8,,,,,
354,04/27/19 08:30:00 AM,29.053,32.3,,,,,
355,04/27/19 09:00:00 AM,29.053,32.3,,,,,
356,04/27/19 09:30:00 AM,29.152,21.5,,,,,
357,04/27/19 10:00:00 AM,29.252,21.5,,,,,
358,04/27/19 10:30:00 AM,29.352,21.5,,,,,
359,04/27/19 11:00:00 AM,29.452,21.5,,,,,
360,04/27/19 11:30:00 AM,29.552,21.5,,,,,
361,04/27/19 12:00:00 PM,29.652,21.5,,,,,
362,04/27/19 12:30:00 PM,29.752,21.5,,,,,
363,04/27/19 01:00:00 PM,29.953,21.5,,,,,
364,04/27/19 01:30:00 PM,30.154,21.5,,,,,
365,04/27/19 02:00:00 PM,30.356,21.5,,,,,
366,04/27/19 02:30:00 PM,30.457,21.5,,,,,
367,04/27/19 03:00:00 PM,30.558,21.5,,,,,
368,04/27/19 03:30:00 PM,30.760,21.5,,,,,
369,04/27/19 04:00:00 PM,31.064,21.5,,,,,
370,04/27/19 04:30:00 PM,31.370,21.5,,,,,
371,04/27/19 05:00:00 PM,31.676,32.3,,,,,
372,04/27/19 05:30:00 PM,31.983,32.3,,,,,
373,04/27/19 06:00:00 PM,32.188,32.3,,,,,
374,04/27/19 06:30:00 PM,32.394,32.3,,,,,
375,04/27/19 07:00:00 PM,32.497,21.5,,,,,
376,04/27/19 07:30:00 PM,32.497,10.8,,,,,
377,04/27/19 08:00:00 PM,32.291,10.8,,,,,
378,04/27/19 08:30:00 PM,32.086,10.8,,,,,
379,04/27/19 09:00:00 PM,31.983,10.8,,,,,
380,04/27/19 09:30:00 PM,31.778,10.8,,,,,
381,04/27/19 10:00:00 PM,31.676,10.8,,,,,
382,04/27/19 10:30:00 PM,31.472,10.8,,,,,
383,04/27/19 11:00:00 PM,31.268,10.8,,,,,
384,04/27/19 11:30:00 PM,31.166,10.8,,,,,
385,04/28/19 12:00:00 AM,30.963,10.8,,,,,
386,04/28/19 12:30:00 AM,30.760,10.8,,,,,
387,04/28/19 01:00:00 AM,30.659,10.8,,,,,
388,04/28/19 01:30:00 AM,30.558,10.8,,,,,
389,04/28/19 02:00:00 AM,30.356,10.8,,,,,
390,04/28/19 02:30:00 AM,30.255,10.8,,,,,
391,04/28/19 03:00:00 AM,30.154,10.8,,,,,
392,04/28/19 03:30:00 AM,30.054,10.8,,,,,
393,04/28/19 04:00:00 AM,29.953,10.8,,,,,
394,04/28/19 04:30:00 AM,29.752,10.8,,,,,
395,04/28/19 05:00:00 AM,29.652,10.8,,,,,
396,04/28/19 05:30:00 AM,29.652,10.8,,,,,
397,04/28/19 06:00:00 AM,29.452,10.8,,,,,
398,04/28/19 06:30:00 AM,29.452,10.8,,,,,
399,04/28/19 07:00:00 AM,29.352,21.5,,,,,
400,04/28/19 07:30:00 AM,29.252,21.5,,,,,
401,04/28/19 08:00:00 AM,29.352,43.1,,,,,
402,04/28/19 08:30:00 AM,29.452,21.5,,,,,
403,04/28/19 09:00:00 AM,29.552,21.5,,,,,
404,04/28/19 09:30:00 AM,29.752,21.5,,,,,
405,04/28/19 10:00:00 AM,29.853,21.5,,,,,
406,04/28/19 10:30:00 AM,30.054,21.5,,,,,
407,04/28/19 11:00:00 AM,30.255,21.5,,,,,
408,04/28/19 11:30:00 AM,30.356,21.5,,,,,
409,04/28/19 12:00:00 PM,30.558,21.5,,,,,
410,04/28/19 12:30:00 PM,30.659,21.5,,,,,
411,04/28/19 01:00:00 PM,30.862,21.5,,,,,
412,04/28/19 01:30:00 PM,30.963,21.5,,,,,
413,04/28/19 02:00:00 PM,31.064,10.8,,,,,
414,04/28/19 02:30:00 PM,31.064,10.8,,,,,
415,04/28/19 03:00:00 PM,31.064,10.8,,,,,
416,04/28/19 03:30:00 PM,30.963,10.8,,,,,
417,04/28/19 04:00:00 PM,30.862,10.8,,,,,
418,04/28/19 04:30:00 PM,30.760,10.8,,,,,
419,04/28/19 05:00:00 PM,30.558,10.8,,,,,
420,04/28/19 05:30:00 PM,30.457,10.8,,,,,
421,04/28/19 06:00:00 PM,30.255,10.8,,,,,
422,04/28/19 06:30:00 PM,30.054,10.8,,,,,
423,04/28/19 07:00:00 PM,29.853,10.8,,,,,
424,04/28/19 07:30:00 PM,29.652,10.8,,,,,
425,04/28/19 08:00:00 PM,29.552,10.8,,,,,
426,04/28/19 08:30:00 PM,29.652,10.8,,,,,
427,04/28/19 09:00:00 PM,29.152,10.8,,,,,
428,04/28/19 09:30:00 PM,28.060,10.8,,,,,
429,04/28/19 10:00:00 PM,27.370,10.8,,,,,
430,04/28/19 10:30:00 PM,26.977,10.8,,,,,
431,04/28/19 11:00:00 PM,27.272,10.8,,,,,
432,04/28/19 11:30:00 PM,27.567,10.8,,,,,
433,04/29/19 12:00:00 AM,27.764,10.8,,,,,
434,04/29/19 12:30:00 AM,27.764,10.8,,,,,
435,04/29/19 01:00:00 AM,27.764,10.8,,,,,
436,04/29/19 01:30:00 AM,27.665,10.8,,,,,
437,04/29/19 02:00:00 AM,27.665,10.8,,,,,
438,04/29/19 02:30:00 AM,27.665,10.8,,,,,
439,04/29/19 03:00:00 AM,27.567,10.8,,,,,
440,04/29/19 03:30:00 AM,27.567,10.8,,,,,
441,04/29/19 04:00:00 AM,27.468,10.8,,,,,
442,04/29/19 04:30:00 AM,27.468,10.8,,,,,
443,04/29/19 05:00:00 AM,27.370,10.8,,,,,
444,04/29/19 05:30:00 AM,27.370,10.8,,,,,
445,04/29/19 06:00:00 AM,27.272,10.8,,,,,
446,04/29/19 06:30:00 AM,27.173,10.8,,,,,
447,04/29/19 07:00:00 AM,27.075,10.8,,,,,
448,04/29/19 07:30:00 AM,26.977,10.8,,,,,
449,04/29/19 08:00:00 AM,26.977,10.8,,,,,
450,04/29/19 08:30:00 AM,26.879,10.8,,,,,
451,04/29/19 09:00:00 AM,26.488,21.5,,,,,
452,04/29/19 09:30:00 AM,26.390,21.5,,,,,
453,04/29/19 10:00:00 AM,26.488,21.5,,,,,
454,04/29/19 10:30:00 AM,26.488,21.5,,,,,
455,04/29/19 11:00:00 AM,26.390,21.5,,,,,
456,04/29/19 11:30:00 AM,26.585,21.5,,,,,
457,04/29/19 12:00:00 PM,26.683,10.8,,,,,
458,04/29/19 12:30:00 PM,26.781,21.5,,,,,
459,04/29/19 01:00:00 PM,26.781,21.5,,,,,
460,04/29/19 01:30:00 PM,26.879,21.5,,,,,
461,04/29/19 02:00:00 PM,27.075,21.5,,,,,
